Lychener Str. 23
Götelstr. 134
Stahnsdorfer Damm 3
Platanenstr. 22B
Alt-Lankwitz 36
Hindemithplatz
Dusekestrasse
Lauenburger Platz
Lohmühlenpl.
Alt-Biesdorf 55
Zossener Str. 65
Blütenachse
Munsterdamm 83
Hubertusallee 34
Wulkower Straße 81
Rahel-Hirsch-Str.
Lychener Strasse
Crellestraße 2
Graunstr. 31
Marienfelder Allee 66-80
Altonaer Str.
Wollenberger Str. 12
Breslauer Platz
Pieskower Weg 48
Teufelsseechaussee
Dominicusstr. 5-7-9
Erich-Weinert-Str. 103
Uferstr. 8/23
Michaelkirchplatz
beskidenstr
Nordufer 28a
Bernauer Str. 152B
Am Tierpark
Baseler Straße 144
seestrasse
Klingelhöferstraße 24
Schwedter Str. 90
Lindenufer
Siegfriedstraße 71
Neue Strasse
Barther Straße 29
Wühlischstr
Roseneck
zehntwerderweg 202
Pieskower Weg
Nordendstr. 56
Travestr 4
Müggelheimer Straße
Freiheit 15
Heimat
Eiswaldtstraße 17
Bessemerstrasse 2
Stuttgarter Platz
Am Fichtenberg 17
Bernauer Straße
Straße 251 1
Dorfstraße
Mertensstraße 132
Boddinstraße
"Landwehrkanal (Lwk) km 1,67"
Königstr. 4
Schubartstraße 43
Zossener Str.
Schöneberger Str.
Hiroshimastr.
Lützowufer
Marchstr.
Theodor-Heuss-Pl.
Karlstadter Straße 4
Thurgauer Str.
Buschower Weg 18-34
Lessingstr.
Liesenstr. 8
Martin-Luther-Str. 19
Buckower Damm 150
Falkenberger Chaussee 97
Von-Luck-Str.
Berlin Airport Tegel (TXL)
Friedrich-Friesen-Allee 2
Krahmerstr. 15
Kol. Wilhemsgarten
Liepnitzstrasse
Am Bürgerpark 24
Kammenzer Damm 10
Buchberger Straße 6
Johannisthaler Chaussee
Colomierstr. 3
Rohrdamm 29
Arkonaplatz
Lüneburger Str 370
Buckower Damm 232
Straße 251 1
Straße des 17. Juni
Spandau
Britzer Garten
Kieler Str. 2
Köpenicker Allee
Cottastraße 5
Frank-Zappa-Str. 19-20
Plötzensee
Maybachufer
Elvirasteig 31
Teupitzer Str.
Mühlemstrasse 30
"schönhauser allee, ausgang Greifenhagener strassr"
Oranienstr.189
Minzeweg 11a
Jonasstr. 1
Dorfstr. 24
Weserstraße
Brunsbüttler Damm 441
Odernheimer Straße 42
Südwestkorso 9
Scharfe Lanke
Lindenbergerstr. 85
Hansastraße 150
Henriettepl.
Lessingstraße 5
Putlitzbrücke
Föhrer Brücke
Adelheidallee 19
Thulestraße 54
Bondickstr. 14
Lise-Meitner-Str.
Bornholmer Str.
Kaulbachstraße
Greifenhagener Str.
Jungfernheideweg
Fürstenbrunner Weg
Glockenturmstr. 21
Langenscheidtstr.
Nordufer 4
Am Grossen Wannsee 20
Scharfe Lanke 133b
Orionstr.
Invalidenstr. 78
Reichenberger Str. 152
Strasse zum Löwen
"Havel-Oder-Wasserstraße (HOW) km 0,58"
Edenkobener Weg 73-75
Tunnelstr. 5-11
Langer Weg 59
Bötzowstrasse 50
Am Kleinen Wannsee 5
Mierendorffplatz 20
Alsenstr. 31
Kniprodestr.
Scharnweberstrasse
Beusselstr.
Stuttgarter Platz
12159 Berlin
Rudolstädter Str.
Ladenstraße
Heerstr.
Heerstr.
Filandastr.
Borstellstraße 16
Robert-von-Ostertag-Straße 1
Brunnenstr. 105
Kiefholzstraße
Stubenrauchstraße
Bornitzstr. 105
Onkel-tom-strasse 1
Aalemannufer
Monumentenstraße 13
Frankfurter Tor 5
Uferweg
Flankenschanze 43
Rosenfelder Str.
Halligweg
Barstr.
Ruhlebener Str.
Eiswerderstr.
Tunnelstr.
Straße 494 55
Levetzowstr. 25
Senftenberger Ring 1
Kiefholzstraße
Nordufer
Stadtilmer Weg
Schudomastr. 45
Boehmische Strasse 46
Am Schafsstall
Kaiserin-Augusta-Allee
Am Juliusturm
Falkenseer Chaussee 280
Grenzallee
Columbiadamm 128
Bernkastler Straße 14
Tegel Süd
Ludwigkirchplatz 10
Gertrud-Kolmar-Straße
Auf'n Wannsee!
Mehringdamm 62
Kurt-Schumacher-Damm
Alt-Wittenau
Buschkrugallee
Am Großen Wannsee 50
Innsbrucker Str.
Seebadstraße 42
Litfaßplatz
Chris-Gueffroy-Allee
Glogauer Str.
Am Tierpark 125
im Schlosspark Charlottenburg
Potsdamer Platz 1
Alt-Tegel 12
Mädewalder Weg
Helene-Weigel-Platz 12
Johannisthaler Chaussee 259
Fürstenwalder Damm
Boxhagener Straße
BAB 100
Hans-Eisler-Str.  91
Altonaer Str.
Wullenweberstr.
Sickingenstr.
Hohenzollernstraße 14
An der Wuhlheide
Alt-Gatow 5
Neuköllner Str. 233
Schwarzspechtweg 1-3
Lieselotte-Berger-Platz
Kol.Abendruh Lilienweg 56
Eichner Dorfstraße 32
Am Kiesteich
Osteweg
Franz-Cornelsen-Weg
Elchdamm 121
Alt-Treptow 6
Friesenstraße 58
Dörpfeldstr.
Kottbusser Str. 13
Charlottenstr.
Budapester Str.
Nordhafenbrücke
Torfstraßensteg
Seestr.
BAB 111
Heckerdamm
Eiswerderstr.
Gartenfelder Str.
Bernauer Str.
Am Kleinen Wannsee 14
TXL-Zubringer
Saatwinkler Damm
Neukladower Allee 11
Römerweg 39
Herrmann-Hesse-Strasse
Ossietzkyplatz
am großen wannsee
Maienwerderweg
Jungfernheidenweg
Wannseebadweg 25
Rue Charles Calmette 11d
Motzstraße 25
Chamissostraße 9
Eichgestell
Prinzregentenstraße 1
Rudolstädter Strasse 97
Bleibtreustraße
Knesebeckstraße
Pariser Str.
Nonnendammallee 101
Bolleufer
Dietzgenstraße 120
Havelchaussee
Wiesendamm
Hermann-Hesse-Str. 55
Tempelhofer Ufer
Hauptstr. 89
Bergstr. 90
Hohenzollerndamm
Tegeler Weg
Kurfürstendamm 50
Martin-Buber-Straße 1
Rohrwallallee 11
Lessingstraße 5-8
Boxhagener Straße 105
Hanns-Eisler-Str.
Bruno-Baum-Straße 57
Scheelesteaße
Blochmannstraße
Kreuznacher Str. 29
Alemannenstr.
Müggelseedamm 164-166
Bonhoefferufer 2
Potsdamer Str.
Max-Herrmann-Str. 7
Am Industriegelände 11
Columbiadamm 160
Platz der Stadt Hof
Ulmenallee 42
Neues Ufer
Biesdorfer Weg
Luisenpl.
Im Spektefeld 27 a
Kufsteiner Straße 68
Roedeliusplatz
Zooloogischer Garten Berlin
Borussenstr.
Kurt-Schumacher-Damm 42/44
Heckerdamm 184
Kurt-Schumacher-Damm 42/44
schwedter str
Badeweg
Rummelsburger Landstrasse
Gitschiner Straße
Josef-Nawrocki-Straße 34
Oudenarder Straße 2
Wiesenweg 5 - 9
Straße 265
Hochlandstraße 44
Sachsenwaldstraße 5
Uhlandstr.
Hohenzollerndamm 208
Koenigsallee
Radweg Berlin-Kopenhagen
Sonntagstraße 1
Zum Schmetterlingshorst 2
Tegeler Weg
Bergmannstr.
Radelandstraße 39
Klausenerplatz
Michaelkirchstr. 22-23
Neuendorfer Strasse 39-43
"Messe Berlin, VWG"
Lankestr.
Königsweg
Königsweg
Königsweg
Scharnweber Straße 137
Alt-Britz 73
Wannsee
Wackenbergstr. 57
Spanische Allee
Str. des 17. Juni
Kaiserdamm
Invalidenstr.
Berlin-Spandauer-Schifffahrtskanal
Rosenweg
Pappelplatz
Badeweg 7
Mühlenstr.
Pohlstrasse 70
Parkstr.
Müggelheimer Straße 60
Schillerplatz
Frankfurter Allee 281
Allee der Kosmonauten 190
Storkower Str. 225
Weichselstr.55
Wrangelstr. 83
Alt-Wittenau
Sonnenallee 92
Flutstr. 1
Köpenicker Chaussee 1-4
waldbacher weg
Charlottenburger Strasse 117
Spandauer See-Brücke
Schönfließer Str. 83
Perleberger Str.
Tempelhofer Park
Greifswalderstr. 207
Trapprennbahn Mariendorf
Späthstr. 80/81
Müggelbergallee 1
Edisonstr 63
Alt-Biesdorf 59
Cantianstr. 24
Müggelseedamm 66
Rauchstr.
Boca-Raton-Str.
Borsigdamm
Hoher Steinweg
Moritzstr.
Zitadellenbrücke
Grunewaldstr.
Schulenburgstr.
Karolinenstr.
Kurt-Schumacher-Damm
Kurt-Schumacher-Damm
Am Spreebord
Bartningallee
Helgoländer Ufer
Schönefelder Chaussee
Am Alten Friedhof
BAB 100
Meerscheidtstr. 7
Rummelsburger Str. 37
BAB 100
Seestr.
Spreeweg
Minzeweg 13
Konrad-Adenauer-Str.
Bundeskanzleramt
Homburger Str. 14
Tiefwerderweg
Halenseestr.
Schönefelder Chaussee 100
Zur Tankstelle 4
Rüsternallee 34
Baseler Straße 161
Dernburgstraße
Ruhlebener Str.175
eichbuschallee 1
Grunewald
Cordesstr. 3
Möllentordamm
Gartenfelder Straße 1
Hotel Berlin
Malchower Weg 22
Hauptstr. 42
Paulsborner Str.
Schwarzbacher Str.
Am Bahnhof Jungfernheide 1
Damaschkestraße
Schützenstr. 6
Maaßenstr. 7
Schmargendorf NEIGHBORHOOD
Messedamm
Rheinstr.
Zwinglistr. 7
Münsterlandstr. 50
Hasselwerderstr.
Am Juliusturm
Ackerstrasse 85-86
Auguste-  Viktoria- Allee 28
Steglitzer Damm
Kaiser-Wilhelm-Str.
Charlottenstr. 64
Teltower Damm
Hüttenweg 45
Graefestr. 47
Maikäferpfad 36
BAB 113
Lindower Str. 11
Heerstr.
Müggelheimer Damm 145
Alt Treptow 1
Spandauer Damm
Neue Kantstr.
Buttmannstr. 2
Buckower Damm 150
Gribenowstr. 15
Spektelake
Nennhauser Damm
Kögelstr. 13
Dänenstr. 17/18
Bernauer Str.
Gottschedstraße 4
Knobelsdorffstr.
Weisestraße 40
Berliner Str. 82
Stabholzgarten
Lindenufer
Daumstr 35
Okerstr. 5
Berliner Allee
Klostetstraße 5
Persiusstraße 7b
Medebacher Weg 9
Emser Str. 122/123
Neues Ufer 2
Malchower Weg 2
Peter-Lenne-Str. 1
Karl-Marx-Straße 179
Kleiner Müggelsee
Weg zur Freilichtbühne
Pfarrstraße
Langhansstraße 23
Matternstraße 16
Jungfernheideweg
Griebenowstraße 14
Degnerstraße 40
Tempelhofer Damm
Brüsselerstraße 34
Scharnweberstr. 25
Wiclefstr. 35
Lausannerstr. 86
Vor den Borsighallen in Tegel
Küstriner Straße
Niederneuendorfer Allee 63
Nordbahnstr. 11
Wisbyer Straße 7
Nöldnerstr. 15/16
Preußenallee 17-19
Olympische Str.
Hubertusweg
Miethepfad
Gotzkowskostr. 31
Sportpromenade 19
Allee der Kosmonauten 198
Bahnhof Spandau
Prinzenstrasse 85f
Petersenweg
Alt-Tegel 12
Brunsbüteler Damm
Hans-Braun-Straße
Rudolf-Majut-Straße
Wollankstr. 130
Zeltingerplatz Hastenichjesehn
Prenzlauer Allee 197
Wolframstrasse 80
Rütliplatz
Haupstraße 13
Frankfurter Allee 13-15
Prinzenstr. 85
Obentrautstr. 19-21
Clara-Zetkin-Weg 13
Am Berl 17
Mainzer Str.15
Landsberger Allee 467 A
Weg Zur Quelle
Alt-Britz 101a
Exerzierstraße
Weisenweg 5-7
Alt Schönefelder Weg 20
Scharnweberstraße 81a
Prenzlauer Promenade 189
Schönfließerstr
Hagenplatz
Persiusstraße 7
Wollankstr. 127
Kiefholzstraße 137
Petersburger Platz
Zentraler Festplatz
britzer Damm
Bölschestrasse 11
Sonntag Str. 30
Müggelheimer Damm 145
Käuzchensteig
Königsweg
Am Großen Wannsee
An der Wuhlheide 195
Alexanderplatz
Wuhlewanderweg
Bhf. Friedrichstraße
Gosener Landstr. 1
Zehntwerderweg
Heidenheimerstraße 27
Belforter Straße 22
Birkbuschstr 87
Kühnemannstrasse 52-70
Bölschestr. 68
Schönhauser Allee 161
Grunewaldstr
Florastr. 62
Guerickestr. 7-9
Düppel
Am Studio
Neue Kreisstr.
Zum Stölpchenweg
Kohlhasenbrücker Str.
Siegfriedstraße 80
Herrfurthplatz
Hermannstraße 99
Dolziger Straße 13
Bernauer Str. 119
Albrechtstraße 129
Graefestraße 92
Teerofendamm
Baumschulenstr.
Wiesenburger Weg 10
Ringstr.
Reinickendorfer Str. 96
Franziusweg 114-128
Plantage 1
Luxemburger Str. 25
Brienner Straße 7-8
Witzlebenstr. 30
Mariendorfer Damm 78
Scharnweberstr. 33a
Transvaalstr.
Tempelhofer Feld
Christburger Str. 6
An der Wuhle
Alt-Moabit
Am Kleinen Wannsee 16
Winterfeldtstraße 22
Breite Str. 38
Neue Krugallee 209
Tuchollaplatz
Bersarinplatz
Paul-Heyse-Str. 25
Wisbyer Strasse 53
Johannisberger Str. 15 A
Triftstr. 51
Schwedenstr 11
Spandauer Damm 220
Damerowstr. 60-60a
Nahmitzer Damm 31
"Sommerfelder Straße, 13509 Berlin"
Haselhorster Damm 54
Olympischer Platz
Nogatstr. 30
"Greenwichpromenade, 13507 Berlin"
Zingster Str. 16
"Alt-Marzahn 23, 12685 Berlin"
B 96
Muthesiusstr. 16-18
Lichtenrader Damm 2
Wiesbadener Str. 16
Alt-Treptow 6
Louis-Lewin-Str. 101
Marienshtrasse 31
Marianne-von-Rantzau-Str. 2
Tietzstraße 34
Wasserwerkstr. 22
Schönwalder Str.
hutenweg
Am Böttcherberg
Oberlandgarten
Biesdorfer Friedhofsweg 10
Lübecker Straße 19
Beheim Strasse 19
Weitling Strasse 13a
Maybachufer 51
"Frankenholzer Weg 4, 12683 Berlin"
Zillestrasse
Hindenburgdamm 101
Alt-Lübars 12
Milastrasse 4
Lenaustr. 27
Lietzsensee-Ufer
Hildegardstr. 3
"Marzahner Promenade 14, 12679 Berlin"
Halenweg
Wartenberger Str. 174
"Friedrich-Wilhelm-Straße 90, 12099 Berlin"
Oberweißbacher Str. 7
Sonnenallee 224
Glasgower Straße 7
Hasenheide 58
Schönleinstrasse 6
Robert-Siewert-Straße
Dietzgenstr. 102
Olympischer Platz 3
Trakehner Allee
Müllerstraße
Wichertstr. 23
Onkel-Tom-Straße
Mauritiuskirchstr. 1
Humboldtstr.
Otawistraße 21
"Groß-Berliner Damm, 12487 Berlin"
Am Dachsbau
Alter Bernauer Heerweg
"Waldpromenade, Berlin"
Nalepastraße 18-50
Falkenberger Straße 143E
Schönwalder Str. 65
Weserstraße 58
Riesaer Strasse
Bohnsdorf
Torstr. 230
Schöntaler Weg
"Stockholmer Straße 31, 13359 Berlin"
"Seeburger Straße 40, 13581 Berlin"
Indira-Gandhi-Str. 66-69
Malplaquetstraße 32a
Otto-Suhr-Allee 102
Wilhelmsruh
Borussiastr.
Ohlauer Str. 42
Freizeitpark Lübars
"Sewanstraße 177, 10319 Berlin"
nordring 15
Sonnenalle 221
Metzer Platz
Seestr. 13
Eldenaer Straße 34 a
The Place To Be
Ede-und-Unku-Weg
Ackerplanweg
Woelckpromenade
Dorfstr. 35
"Marlene-Dietrich-Platz 1, 10785 Berlin"
"Cyclopstraße, Berlin"
Wiesenburger Weg 10
Schubartstr.
Schiffbauerdamm 1
Outlands
Kietzer Strasse
Wilmsstraße 21
Gotlandstraße
Schloßstr.
Pfarrer-Lütkehaus-Platz 1
Plönzeile 6
Cerca De Paine
Danziger Str. 201
Leinestr. 54
"Schlieperstraße, 13507 Berlin"
Quartierpark
Marie-vögdlin-weg 9
Bruno-Bürgel Weg
Wendenschloßstr. 404
Dahmestr. 33
Charlottenburger Chaussee 57-93
Diedersdorfer Weg
Erasmusstr.2
Kaiser-Wilhelm-Straße
Benekendorffstrasse 10
Karl-August-Platz
Grazer Platz
Behaimstrasse
Eichenallee 47
Schlossstraße
Zobtener Straße
Weseler Straße 6
Vincent-van-Gogh-Str.
Rosenthaler Weg
Wgth
Schulstraße 27
Ebelingstr. 1
Schillerstraße
"Emser Straße 91, 12051 Berlin"
Lichterfelder Ring 102
Laskerstr. 5
Konrad-Wolf-Str. 33
Am Kiesteich
"Grevesmühlener Straße, 13059 Berlin"
Messedamm
"Okerstraße 15, 12049 Berlin"
Wollanckstrasse 19
Max-Lingner-Str. 18
Trakehner Allee
Wieckerstraße
Wilhelminenhofstraße 47
Wyclefstraße 32
Bochumer Straße 17
Landsberger Allee
Konrad-Wolf-Str. 39
Deutsch Kroner Ring 25
Weissenseer Weg 53
Müggelheim
"Adamstraße 48, 13595 Berlin"
wissmannstr.20
"Hüttenweg 46, 14195 Berlin"
Nordpromenade
Siemensstr.
Rathausstr.
Kolonnenstr.
Kollonenstr
Quitzowstraße 108
Bouchéstr. 12
Birkbuschstr.
Joachim-Friedrich-Strasse
Dahlmanstr. 27
Mueller Street
Treskowstraße
Wasunger Weg 42
Freiherr-vom-Stein Str. 36a
Schlieperstr
Lankwitzer Str.
Alt-Buch 45-51
Skalitzer Str. 50
Tegeler Weg
Parkstr. 3
Freiwaldauer Weg 7
An Der Wuhlheide
Baumschulenstraße 101
Wilmersruher Damm 96
Aroser Allee 187
A115
Wismarer Str.
Königsberger Str.
Leonorenstr.
Hultschiner Damm 2-4
Manteufelstrasse 100
Müggelheimer Str.
Alt-Köpenick 21
Katzengraben
Alter Markt
Salvador-Allende-Str.
Ostbahnhof
Grunowstraße 4
Krossener Str. 18
Kornmesserstrasse
Gustav-Adolf-Str. 66
Buschkrugallee 163
Stubenrauchstraße
Ohlauer Str 43
Nordhauser Str. 26
Langhansstr. 84
"Borsigwalder Weg, 13509 Berlin"
Koloniestrasse 10
Oudenarder Straße 16-20
Karlshorster Str.
"Billy-Wilder-Promenade 4, 14167 Berlin"
"Enzianstraße 5, 12203 Berlin"
"Berliner Straße, 13507 Berlin"
Hausburgstr.
Passower Str.
Eisenacher Str
Schloßstraße 55
Berlín
Kolonnenstr 15
Sieversufer
Schichauweg 50
Neue Krugallee 219
Grünstr. 24
Kynaststr.
Scdhillerstraße
"Thomas-Mann-Straße 65, 10409 Berlin"
Müllerstraße 47
Fontanestraße 6a
Bergheimer Platz 1
Aristotelessteig
Mauritiuskirchstr. 3
Südostallee
Lückhoffstr.
Kronprinzessinnenweg
Köpi
Ziegrastr. 11-13
Majakowskiring
Rheingoldstr.
Boizenburger
Hasselwerderstr. 38-40
Jagowstr. 18
Kinzigstrasse 25-29
Wackenbergstrasse
Suhler Str. 43-45
Hildegard-Jadamowitz-Str.
Lessingstraße 5-8
Schwarzer Weg 13
Siedlung am Fließ 1-5
Brunnenstraße
Wackerweg 26
Corn Alley
Victoriastrasse 11
Werderstr.
Olympischer Platz 3
Ollenhauer Str. 64E
"Osloer Straße 16, 13359 Berlin"
"Körnerstraße 17, 12169 Berlin"
Sewanstr. 229
Mareschstraße 19
Gottlieb-Dunkel-Str. 29
Herzbergstraße 79
Eisenacher Straße 99
Köpenicker Landstr.
Cecilienplatz 10
"Uranusweg 34, 13405 Berlin"
Boddinstraße 42
Isarstr.11
Galvanistraße
Buschallee
Kranoldplatz
"Edenkobener Weg, 12247 Berlin"
Volkspark Humboldthain
Revaler Str. 99
Manteuffelstraße 1
"Tegeler Weg 106, 10589 Berlin"
Südostallee
Buntzelstr. 89
"Adorfer Straße 6, 12627 Berlin"
Halker Zeile
Bayernallee 28
Marie-Curie-Allee 24
Karolinenhofweg
"Hüttenweg, Berlin"
Karolinenstr.
Niebergallstr. 34
"Parkstraße 12, 13127 Berlin"
"Pfalzburger Straße 42, 10717 Berlin"
Fritz-Werner-Straße
Edisonstr.
Salvador-Allende-Str.
U Schlesisches Tor
Wittenauer Straße
Wittenauer Straße
Ernst-Busch-Straße 29
"Steglitzer Damm 5, 12169 Berlin"
"Paul-Junius-Straße, 10369 Berlin"
Weitlingstraße 63
Herzbergstr 55
Reichstagsufer
Hadlichstr.44
Olympische Str.
Eduard-Spranger-Promenade
"Riastraße 1, 10318 Berlin"
Burgemeisterstr. 4
Askanierring 93A
Knorrpromenade 5
Feuerbachstr.
Olof-Palme-Platz
Zoologischer Garten Berlin
"Dahmestraße, 12526 Berlin"
"Lückstraße 51, 10317 Berlin"
Grazer Platz
near A100
Chausseestr. 82
Im Dol
Akazienallee 35-39
"Bessemerstraße 53, 12103 Berlin"
Gustav-Adolf-Strasse 150
"Glockenturmstraße 14, 14053 Berlin"
Am Sandwerder 37
Alt-Tempelhof 54
Greenwich-Promenade
Heidelberger Pl.
Bernauer Str.
Mertensstr
Anna-Seghers-Str. 100
Sewanstr.
Kölner Damm
Späteste.
Königsheideweg 9
"Unter den Eichen 97, 12203 Berlin"
"Sonnenallee 319, 12057 Berlin"
Promenadenstrasse/ Marienstrasse
"Kyritzer Straße, 12629 Berlin"
Berkaer Straße
"Alte Hellersdorfer Straße 3, 12629 Berlin"
Hausvogteiplatz
Wendenschloßstraße 50
Kottbusser Str.
"Grüne Trift, 12557 Berlin"
Forstweg
Massower Str.
Hubertusstraße 47-49
Hertzbergstr
Heinrich-Mann-Platz
"Borsigwalder Weg, 13509 Berlin"
Krugpfuhlweg
Wittenberger Str. 78
Berlin-Wannsee
Treskowbrücke
Alt Buch 45 - 51
"Berliner Straße, 13507 Berlin"
Frankfurter Allee 75
Wiltbergstraße
"Hüttenweg 46, 14195 Berlin"
Nahmitzer Damm
Hadlichstr.44
Lehrter Str. 55
"Bundesplatz 14, 10715 Berlin"
Winsstr.
Alt Lietzow 31
Calandrellistr 1-9
Spandauer Burgwall 23
Witzlebenplatz
Wundstraße
"Carola-Neher-Straße 1, 12619 Berlin"
Carl-Schurz-Strasse 2-6
Boizenburger Str. 52
"Tiefwerderweg 14, 13597 Berlin"
Karlplatz
Hornoer Ring
Paul-Junius-Straße
"Kirchstraße, 13158 Berlin"
Sophie-Charlotten-Str. / Pulsstr.
Komturstr.
Hasenheide
Friedland 1
Unter den Linden
Wetterseestraße
Schäferstraße
Nordbahnstr.
Karl-Marx-Str. 210
Spandauerdamm 150
"Boumannstraße 11, 13467 Berlin"
Eisfalterweg
"Katzlerstraße 15, 10829 Berlin"
"Sven-Hedin-Straße, 14163 Berlin"
"Rostocker Straße, 10553 Berlin"
Muskauer Straße
Schwarzmeerstraße
Robert-Siewert-Straße
Sonnenallee 311
Vorarlberger Damm 33
Vorarlberger Damm 33
Schraderstrasse 12
Alt Moabit
Chausseestr. 5
"Paul-Robeson-Straße, 10439 Berlin"
Alt Stralau
"Hermann-Hesse-Straße 82, 13156 Berlin"
Heerstr
"Freie Universität Berlin, Takustraße 9, 14195 Berlin"
Malplaquetstrasse 28
Dieffenbachstr. 36
"Landsberger Allee, Berlin"
Finnländische Straße 15
Wühlischstraße
Priesterweg
"Radickestraße 52, 12489 Berlin"
Wildenbruchstr. 68
Tiniusstr. 7
"Alt-Müggelheim 21, 12559 Berlin"
Moldaustraße
"Gradestraße, Berlin"
Bergiusstr. 22
Alt-Hermsdorf
An den Fließtalhöfen
Kaiserdamm 109
Blissestr. 2
Simon-Dach-Straße
Charles-Corcelle-Ring
Josef-Orlopp-Str.
Iranische Strasse
Friesenstrasse 82
Konrad-Wolf-Str. 30
"Galenusstraße 51, 13187 Berlin"
Ebelingstrasse 4
Ostpreussendamm 78
Warschauer Straße 26
Cecilienplatz
Märkische Allee
Kolonie Frohsinn
Sonnenallee 67
Potsdamer Str. 5
Lenzeallee
Mariendorfer Damm 159/161
Persantestraße
Görlitzer Ufer
Rungiusstr.
Britzer Damm
Ostseestraße 111
Oderstr.
Tempelhofer Weg
Gottlieb-Dunkel-Str.
Colditzstr.
Bornholmer Str.
Treptower Str.
"Wilhelmsaue 11, 10715 Berlin"
Alarichstr.
Knausstr.
Hasensprung
Koenigsallee
Bismarckallee
Flughafensee
Spindlersfelder Str.
Nostitzstr
Harbigstr.
Eichkampstr.
Thielallee
Dahlemer Weg
Tietzenweg
Moltkestr.
Eisenacher Str. 121
Seehofstr.
Sundgauer Str.
Colmarer Weg
Am Stichkanal
Bäkestr.
Krahmerstr.
Edenkobener Weg
Teltowkanal
Großbeerenstr.
Gersdorfstr.
Priesterweg
Matthäifriefhofsweg
Reuterstr. 95
Lotte-Laserstein-Str.
Reichartstr.
Sachsendamm
General-Pape-Str.
Treskowallee 112
Paul-Junius-Str.
Heckerdamm
Kurfürstenstr.
Wildenbruchstr.
HadlichStraße
Spindlersfelder Str.
An der Wuhlheide
Lindenstr.
Biberpelzstr.
Fürstenwalder Damm
Fürstenwalder Allee
Alt-Biesdorf
Wuhletal
Mirbach Platz
Berlin-Spandauer Schifffahrtskanal
Rialtoring
Erich-Anger-Weg
Schulzendorfer Str.
Kiefheider Weg
Burgfrauenstr.
Kreuzritterstr.
Ritterstraße 12-14
An der Bucht
Elisabeth-Flickenschild-Straße 16
Heckerdamm
Finnentroper Weg 36 A
Leonorenstraße 39
Osnabrücker Straße 24
Tolensestrasse
Tollensestrasse
Fichtestr. 3
Landhausstrasse 28
Kolonnenstrasse
Reisseckstr
Prühßstrasse
Kurt Schumacher Damm 207-214
Waldowstr.
Landstraße 2-12
Glockenturmstr.
Schirwindter Allee
Passenheimer Str.
Flatowallee
Werdauer Weg
Neue Späthstr.
Neue Späthstr.
Stubenrauchstr.
Stubenrauchstr.
Wegedornstr.
Köpenicker Str.
Adlergestell
Regattastr.
Müggelheimer Damm
Am Bahndamm
Hämmerlingstr.
Am Ernst-Grube-Park 25
Prenzlauer Allee
Wittestr.
Ernststr.
Nonnendamm
Seestr.
Scharfe Lanke 67
Wiesenstr.
Badstr.
Travemünder Str.
Osloer Str.
Soldiner Str.
Gottschalkstr.
Am Bürgerpark
Schönholzer Str.
Ossietzkystr.
Pasewalker Str.
Bahnhofstr.
Krontaler Str.
Blankenburger Chaussee
Falkenberger Chaussee
Gehrenseestr.
Bitterfelder Str.
Märkische Allee
Preußenallee
Landsberger Allee
Allee der Kosmonauten
Allee der Kosmonauten
Gensinger Str.
Robert-Uhrig-Str.
Späthstr
Späthstr
Hohenzollerndamm 166
Panke
Späthstr
Brunsbütteler Damm 13
Fritz-Werner-str. 71
Landsberger Allee
Thaerstr.
Eldenaer Str.
Straße 264 Nr. 33
spreestr
Rosemeyerweg
Wannseebadweg
Halenseestr.
Halenseestr.
Kiehlufer
Hertabrücke
Bänschstr 79
Finowstrasse 37
Reformationsplatz 7
Walter-Felsenstein-Straße
Kulmseestr 4
Halenseestr.
Poelchaustraße
Königstr. 36
Schrobsdorfstraße
"Oberfeldstr., Biesdorf"
Gudrunstr. 20
Prettauer Pfad 42
Regattastr.
Ernst Ecke Droste Str.
Gerkrathstr 13
Seidelstr.
Berlin
Kantstraße 54
Sonnenallee
Müggelseedamm 72
Mahlsdorfer Str. 2-3
Tempelhofer Park
Freiheitsstr
Käte-Frankenthal-Weg 12
Hermann-Hesse-Str. 82
Mierendorfplatz 3
Karolinenhofweg
Potsdamer Chaussee
Skalitzer Str. 86
Hangar N1 @ TXL
Köpenicker Chaussee
Edenkobenerweg Weg 77
Heinrich-Grüber-Str.
Blumberger Damm
Darßer Str.
Prenzlauer Promenade
Buchholzer Str.
Alte Fasanerie 4-5
Ruschestraße 43
Sprengelstraße
Berliner str.
Späthstrasse 36
Wiclefstraße
Waldemarstr.
Erholungsweg
Conrad-Blenkle-Str. 64
Richard-Ermisch-Str.
Potsdamer Chaussee
Hermannstrasse 117
Fasenanstraße 47
Erich-Weinert-Straße 145
Sportforumstr.
Rominter Allee
Bohnsdorfer Straße
Schönhauser Allee 9
Wissmannstrasse
Sigmaringer Str. 33
:D
Scheffelstr. 21
Oderstr. Nord
Oderstraße Süd
Nansenstr. 4
Alt-Lankwitz
Heidelberger Strasse
Reuterstr. 27
Gustav-Meyer-Allee 25
Sonnenallee 44
Allee der Kosmonauten 131
Mariannensteig
Rialtoring
Wilhelminenhofstr. 83
Gosener Damm
Berliner Str.
Gosener Landstr.
Schloßpark Tegel
Wernsdorfer Str.
Müllerstraße
Blockdammweg
Rialtoring
Waldstr.
Am Oder-Spree-Kanal
Ortolfstraße 182
Cecilienstr.
Grenzweg
Friedrichshagener Str.
Rudolf-Rühl-Allee
Dresselstr.
Spektewiesen
